lat（纬度）,lng,location,publish_time_,content,label
23.118861,113.384603,羊城创意产业园,01/04/2022 13:01,市民在墓园行鞠躬礼缅怀袁老月日，长沙唐人万寿园，市民依次行鞠躬礼并敬献稻穗，缅怀袁老。,neutral
23.208723,113.240135,石井,01/04/2022 13:04,家庭版口味虾好吃！,happy
23.1428,113.32345,天河区耀中广场,01/04/2022 13:05,动图直接封神,surprise
23.11472,113.31702,发展中心,01/04/2022 13:06,导演说顾魏很多衣服是肖战的突然想起这个图，找不到原图了？去广场搜到一个有滤镜的，但是这个黑白围巾，帅哭我,happy
23.127261,113.3254,广州市天河区珠江新城珠江东路28号越秀金融大厦24楼,01/04/2022 13:09,你能说一句喜欢我吗？哪怕今天愚人节,sad
23.123998,113.31073,广州市铁一中学,01/04/2022 13:09,⃣️️好困好累,sad
23.113989,113.33244,禧悦楼(天德广场店),01/04/2022 13:17,​​​​,neutral
23.12553,113.3047,东园肉菜市场,01/04/2022 13:17,粤北特产店，大拗颈（翘嘴白，和顺）斤，很喜欢，但太大了，人多才好分享。广州,happy
23.13441,113.28502,宜安广场,01/04/2022 13:17,重要公告视频广州,neutral
23.18904,113.48247,萝岗敏捷广场,01/04/2022 13:17,以前在电脑城打工的时候中午半个多小时吃麦当劳肯德基的时间似乎就是一天当中最轻松的时刻以至于后来吃着吃着都把美式快餐吃成自己的习惯了,sad
23.140688,113.375565,智汇PARK·棠下,01/04/2022 13:20,梦幻西游手游超话完全看运气，运气好，轻松一次过～,happy
23.18904,113.48247,萝岗敏捷广场,01/04/2022 13:20,几元的鲜花能让满屋烂漫，家常的饭菜能让你幸福满满；一句：你去睡觉我做好叫你吃；做好呼唤：宝贝，吃饭了！因为不常聚，所以特别珍惜！爱情故事就这一刻家常日记,happy
23.065358,113.291395,O2PARK创客公园,01/04/2022 13:20,供个继女读研的继父亲生女儿发声°拿疫情做幌子！十几万的硕士文凭，等着你上当教育部也发文了！,angry
23.1227,113.27636,广东省立中山图书馆,01/04/2022 13:20,孤独超话,sad
23.173798,113.497862,萝岗奥园广场,01/04/2022 13:21,宝藏干货｜奶油豪宅|简约轻奢风格|宽阳台大客厅只有的人知道的市区地铁口洋房,neutral
22.93718081,113.3564304,西坊大院,01/04/2022 13:24,春天来的很慢春天才有浪漫,sad
23.134104,113.256053,广州卫生学校,01/04/2022 13:25,每年的總有一首屬於你的歌～值得細細品味,happy
23.16454319,113.4303118,广州绿地中央广场,01/04/2022 13:29,奔波的意义呢？停一停，歇一歇，终究是不容许的,sad
23.118861,113.384603,羊城创意产业园,01/04/2022 13:29,以前读金庸要被骂，老师逼我们读郁达夫，其实娱乐性不用说，就文学本身，郁达夫最多算根毛——假如金庸相当于九头牛的话。无聊文人不管多无聊，但是他是文学，金庸无论多有创造，可惜他是娱乐。大部分人实际上是靠着一个个概念去认知这个世界，事实如何对他们来说根本不重要。,neutral
23.183131,113.325691,京溪,01/04/2022 13:30,光盘行动椰子鸡煲仔饭,neutral
23.13255307,113.3251143,Shake shack(天环PARC CENTRAL店),01/04/2022 13:36,打卡广州首家感谢大佬送的试营业邀请函,happy
23.13514,113.28634,花园大厦,01/04/2022 13:37,今天广东气温一路下跌昨天穿短袖也热出汗，早上出门也热，没想到中午出去就冷了那么多,surprise
23.13272214,113.3302909,万菱汇,01/04/2022 13:44,平平无奇又一餐~,surprise
23.076267,113.428071,长洲岛,01/04/2022 13:44,广州塔珠江,neutral
23.1017837,113.2459323,洲头咀公园,01/04/2022 13:45,不是每种花都能结果，但每种花都有自己的花季——黄花风铃木黄花风铃木随手拍摄影全员任务摄影不凡,happy
23.13481,113.33944,岗顶(地铁站),01/04/2022 13:46,九零后的他补发后即将步入婚姻的殿堂祝他幸福美满,happy
23.172472,113.338489,广东省外语艺术职业学院,01/04/2022 13:50,《》清澈温柔甜美的歌声令人陶醉！潮流音乐君的微博视频,happy
23.16801,113.41803,广东岭南职业技术学院,01/04/2022 13:51,四月了那就把三月的库存發一發,neutral
23.13167,113.24058,2006年第八届中国(广州)国际建筑装饰博览会,01/04/2022 13:51,狮子座和什么星座最配？,neutral
23.04742464,113.3898427,省中医院大学城医院,01/04/2022 13:52,享受春天~,happy
23.149729,113.243,悦汇城,01/04/2022 13:53,别辜负了吃在广州的美名,happy
23.13787115,113.2811352,大鹏国际广场,01/04/2022 13:56,可以续杯吗每次都不够喝几口就没了,sad
23.0813727,113.4975613,南海神庙景区,01/04/2022 13:56,平安喜乐！,happy
23.14364,113.31946,广州体育学院,01/04/2022 13:57,封校的一点幸福,happy
23.13927,113.2993,广东省科学院,01/04/2022 14:00,上班第一天今天开始学做都市丽人～,happy
23.172472,113.338489,广东省外语艺术职业学院,01/04/2022 14:07,木马乐队《旧城之王》（,neutral
23.368137,113.440895,广州华南商贸职业学院,01/04/2022 14:08,校园里的小家伙,happy
23.368137,113.440895,广州华南商贸职业学院,01/04/2022 14:08,铁憨憨,neutral
23.134104,113.256053,广州卫生学校,01/04/2022 14:10,四月對我好點吧,sad
23.11959,113.3067,佰搭果五羊店,01/04/2022 14:11,准备回了~~,happy
23.23935,113.86429,广东工业大学华立学院,01/04/2022 14:12,小记昨日,neutral
23.176792,113.338264,PAKEI CONCEPT白垩纪概念空间,01/04/2022 14:12,谁是凶手赵丽颖董子健肖央《谁是凶手》大结局删减太多了原本的结局是全员恶人，背后还有其他人，这个结局你觉得怎么样娱乐女神会馆的微博视频,neutral
23.13302254,113.2929188,中山大学中山眼科中心,01/04/2022 14:12,所以这就是十级孤独吗？,surprise
23.1239907,113.3404558,石牌村商住楼,01/04/2022 14:14,草莓配山楂，有点东北罐头的味道,neutral
23.057754,113.404297,广州中医药大学,01/04/2022 14:16,定时整理瞬时弄乱我真的有奇奇怪怪的收藏癖就像妈妈说的收垃圾打卡七叔的榴浪流放,neutral
23.172655,113.255682,远景路,01/04/2022 14:16,跟爸爸妈妈一起去吃烤排骨！太好次了！（我闻着觉得好吃）哈哈哈哈哈哈今夜可以喝排骨味的奶了！开心,happy
23.15726,113.35369,华南农业大学图书馆,01/04/2022 14:22,一个番茄仔跟葡萄仔的故事！,neutral
22.99032591,113.2706788,广州南站高铁,01/04/2022 14:26,由异地恋-网恋-网恋奔现-异地恋。送的花花很喜欢（终于开窍了）没喝够妈妈做的西湖牛肉羹，他说他继续安排，安排了两大碗，满足！！！从结婚后的半年就凭借视频来分享彼此身边的碎碎念念，现在又要开始了，幸好我们早已习惯。,happy
23.132256,113.324701,天环广场,01/04/2022 14:27,杨幂超话滴～,happy
23.111486,113.30339,广东省中医院(二沙岛分院),01/04/2022 14:27,老老实实来艾灸,happy
23.39513,113.23792,马鞍山公园,01/04/2022 14:30,开始推理吧超话刘宇宁开始推理吧这个世界偶尔也擅长创造惊喜，我们会遇到温柔的事物，温柔的人，就像冬日里的暖阳，暖暖的你。摩登兄弟刘宇宁,happy
23.08857918,113.2983017,广州国际轻纺城,01/04/2022 14:34,一个品牌最初的定位仿佛决定了他一生的走向中途转型实在是难于上青天,sad
23.1163123,113.2481124,荔湾广场,01/04/2022 14:38,问：因老板总是在吃饭时间找整天不能按时吃饭而导致的胃病是否构成工伤？,neutral
23.43299,113.17351,华南理工大学广州学院,01/04/2022 14:42,我终于学会用手机扫描拍立得了！,happy
22.934055,113.384578,番禺广场,01/04/2022 14:42,又不让我借书了,angry
23.113417,113.321567,海心沙广场,01/04/2022 14:48,㊗️愚人节快乐→→,happy
23.13078791,113.3250723,来回咖啡(天河南店),01/04/2022 14:51,没有油脂的冰美式,neutral
23.1035,113.27136,侨宏大厦,01/04/2022 14:55,颐和温泉的风筝节，让风筝飞，飞走忧愁。踏青去，去除烦恼。将柳枝插，插满生机。清明节至，祝大家健康平安，顺风顺水，吉祥如意。​玫瑰]胜利]合十],happy
23.1147718,113.3264209,广东省博物馆,01/04/2022 14:55,丝路光华，粤陇文物精品联展。,neutral
23.09916,113.31602,广东第二师范学院海珠校区,01/04/2022 14:58,我怒了！踏青的裙子可能要秋天才能穿出去玩了,angry
23.12325,113.36863,海景大厦,01/04/2022 15:00,错过车可以等，错过人就是一辈子音乐情感四月,happy
23.09623153,113.2429694,1850创意园,01/04/2022 15:02,不负四月好春光提醒节前备口粮☕️,happy
23.09443,113.23382,壹号国际文化广场,01/04/2022 15:06,一眼就沦陷的奶油蓝清新又脱俗广州孕妇照孕照孕妇写真超话孕妇照超话孕照大曝光佛山孕妇照,neutral
23.15593,113.27479,广州城市职业学院,01/04/2022 15:06,广州城市职业学院超话想问问大数据与财务管理分配的宿舍怎么样有新生群滴话可以拉拉我吗​​​​,neutral
23.032994,113.347238,星河湾海怡半岛,01/04/2022 15:07,争气！,happy
23.13909,113.28054,湖北武汉,01/04/2022 15:10,-杂七杂八的日常四月,sad
23.03748,113.38292,广州美术学院,01/04/2022 15:10,正品沐浴露自来水美女姐姐你怎么这么会做裙子啊好喜欢你好喜欢你们家！！！！,happy
23.13524,113.28166,保利中环广场,01/04/2022 15:11,大亏的一周，恐怖，地产我竟然是亏了，一季度过去了，这周题材炼狱，是时候玩银行了,fear
23.10619,113.34309,珠江-英博国际啤酒博物馆,01/04/2022 15:12,看完后真上头……英雄联盟英雄联盟超话,angry
23.12413,113.32295,珠江城,01/04/2022 15:15,牛仔裙搭配创意增加一点点配上期的条纹衫和本期的帽子真的绝绝子，随随便便凹造型你学了吗苹果的生活家秒变,neutral
23.12095,113.23234,荔湾湖公园,01/04/2022 15:15,爱鸟日,happy
22.969983,113.486266,石楼,01/04/2022 15:18,小单单,neutral
23.09310402,113.2788932,广州美术学院昌岗校区,01/04/2022 15:24,花型瓶花平出型西点插花材百合、手球、天鹅绒、叶兰、小花飞燕、栀子叶、火龙珠、龟背竹,neutral
23.280797,113.212043,广东技术师范学院（白云校区）,01/04/2022 15:24,我即将成为一只自由的小鸟,happy
23.468872,113.91963,师爷山,01/04/2022 15:30,舒服,happy
23.18872,113.32946,南方医院,01/04/2022 15:30,这是近期就诊的一位患者，青年男性外院诊以痤疮治疗，曾口服抗生素外用维，疗效不佳这种半球形丘疹，是糠秕孢子菌毛囊炎，又名马拉色菌毛囊炎，是一种浅表皮肤真菌感染，开具内服中药，外用抗真菌药物，予以系统治疗邓燕教授话健康超话,neutral
23.18772,113.43083,科学城小学,01/04/2022 15:31,这天气又快下大雨的节奏。。,sad
23.13046,113.272,时代地产中心,01/04/2022 15:33,四月小黑杯好评～,happy
23.199801,113.38046,华美学园,01/04/2022 15:34,蒲桃树待到春暖人和时满园蒲桃尽开花,happy
23.140045,113.28208,广东广播电视台,01/04/2022 15:35,四月开启,neutral
23.27053,113.21252,广东白云学院,01/04/2022 15:36,我只想要一只冰墩墩,sad
23.10283,113.38346,保利・中悦广场,01/04/2022 15:44,疫情当下，为了抗击疫情，我提议，各政府办公室处级以上干部，非必要不发工资！～为抗击疫情做风险，要有奉献精神！舍小家为大家，为抗击疫情尽一份力！！,angry
23.21892,113.27084,广州市广播电视大学司法分校,01/04/2022 15:47,和平精英和平精英超话就给已经绝版的梦幻火箭少女发个写真吧！,happy
23.134057,113.256112,广州医科大学,01/04/2022 15:53,流花西苑,neutral
23.134057,113.256112,广州医科大学,01/04/2022 15:54,鹿湖植谊园,neutral
23.134057,113.256112,广州医科大学,01/04/2022 15:55,麓湖公园,neutral
23.19343235,113.2605843,久俪美妆,01/04/2022 15:55,韩剧女主咬唇妆今日妆容咬唇妆韩式妆容美妆我要学化妆广州·久俪美妆地点]专业化妆培训,neutral
23.11769,113.32587,广州周大福金融中心,01/04/2022 15:56,律所开放日活动,neutral
23.171565,113.302462,白云山山顶广场,01/04/2022 15:57,无论什么时候，都要记得善待自己，善待生命！,happy
23.52789,113.60817,广州城建职业学院,01/04/2022 15:57,别下雨啦,happy
23.134057,113.256112,广州医科大学,01/04/2022 15:57,广州南园酒家,neutral
23.188762,113.279491,广州白云国际会议中心,01/04/2022 16:03,没有消息的日子，在忙着不正经的减肥太难了……,sad
23.194786,113.366714,龙洞步行街,01/04/2022 16:03,“以为想念一个人是出于喜欢，再想想，需要的可能不过是被填满，是时间空间情感的被满足，而这个人只是刚好出现，刚好填补了这个空隙，于是开始了以爱之名的期待与情感绑架。”,sad
23.13279915,113.3212585,广百百货(中怡店),01/04/2022 16:03,客订｜份星籁✨大小不一的碎钻做出显钻的星星造型加上扭臂的设计简直不要太好看,happy
23.12480682,113.2525301,富邦中心,01/04/2022 16:08,生意兴隆发大财暴发虎]暴发虎],happy
23.14601335,113.2637371,爱尔眼科医院,01/04/2022 16:11,西装杀手啊,neutral
23.1428,113.32345,天河区耀中广场,01/04/2022 16:12,怀念一下首马期待马拉松赛事回归,happy
23.15593,113.27479,广州城市职业学院,01/04/2022 16:13,都市丽咩返校记！放了三个月寒假终于终于终于可以回广州啦滴滴到个帅气小哥回到学校就吃上想了好久的糯米糍不太好次整理了老久的桌面我猜不出一天我就咔咔造乱,happy
23.149826,113.322848,中泰国际广场,01/04/2022 16:14,终于到周五了，有公演看啦✌️,happy
23.0991592,113.2392468,广州市荔湾区人民医院,01/04/2022 16:14,我做了一个梦梦里面妈妈又带着我回芳村她去上班，我到处走风吹过来，还是最熟悉的夏天的味道我跑去一号线站台听地铁启动的电机声音我太想念了，我的回忆,sad
23.06179331,113.3920563,GOGO新天地,01/04/2022 16:15,四月放假月！​​​​,neutral
23.07191467,113.4169922,長洲島,01/04/2022 16:18,月底的库存,sad
23.14387,113.31225,广东舞蹈戏剧职业学院广州天河校区,01/04/2022 16:20,当中国南方航空空中客车飞跃天河，小朋友们欢呼了,happy
23.131771,113.32738,正佳大剧院(正佳广场),01/04/2022 16:22,会做饭的男人，超有魅力的！,happy
